"","TrueNeg","FalseNeg","FalsePos","TruePos","Cutoff","sensitivity","specificity","FalsePosRate","PctCorrect"
"287",164,32,6,46,0.747082887951456,0.58974358974359,0.964705882352941,0.0352941176470588,0.846774193548387
"65",163,32,7,46,0.741014169275709,0.58974358974359,0.958823529411765,0.0411764705882353,0.842741935483871
"306",163,31,7,47,0.735947480888005,0.602564102564103,0.958823529411765,0.0411764705882353,0.846774193548387
"24",162,31,8,47,0.730273286059783,0.602564102564103,0.952941176470588,0.0470588235294118,0.842741935483871
"275",162,30,8,48,0.729792870739939,0.615384615384615,0.952941176470588,0.0470588235294118,0.846774193548387
"259",162,29,8,49,0.712752826363898,0.628205128205128,0.952941176470588,0.0470588235294118,0.850806451612903
"249",162,28,8,50,0.710358140946414,0.641025641025641,0.952941176470588,0.0470588235294118,0.854838709677419
"213",162,27,8,51,0.706426047555746,0.653846153846154,0.952941176470588,0.0470588235294118,0.858870967741935
"216",162,26,8,52,0.702943997533001,0.666666666666667,0.952941176470588,0.0470588235294118,0.862903225806452
"218",162,25,8,53,0.701194258275653,0.67948717948718,0.952941176470588,0.0470588235294118,0.866935483870968
"3",161,25,9,53,0.691993737681856,0.67948717948718,0.947058823529412,0.0529411764705883,0.862903225806452
"284",161,24,9,54,0.680154358190435,0.692307692307692,0.947058823529412,0.0529411764705883,0.866935483870968
"18",160,24,10,54,0.666059203848302,0.692307692307692,0.941176470588235,0.0588235294117647,0.862903225806452
"17",159,24,11,54,0.657232035060915,0.692307692307692,0.935294117647059,0.0647058823529412,0.858870967741935
"44",158,24,12,54,0.642957298250086,0.692307692307692,0.929411764705882,0.0705882352941176,0.854838709677419
"212",158,23,12,55,0.642364156606375,0.705128205128205,0.929411764705882,0.0705882352941176,0.858870967741935
"263",158,22,12,56,0.585352920878252,0.717948717948718,0.929411764705882,0.0705882352941176,0.862903225806452
"232",158,21,12,57,0.584591168400139,0.730769230769231,0.929411764705882,0.0705882352941176,0.866935483870968
"281",158,20,12,58,0.550750545366422,0.743589743589744,0.929411764705882,0.0705882352941176,0.870967741935484
"228",158,19,12,59,0.532668090659625,0.756410256410256,0.929411764705882,0.0705882352941176,0.875
"21",157,19,13,59,0.529976248205091,0.756410256410256,0.923529411764706,0.0764705882352941,0.870967741935484
"34",156,19,14,59,0.522592633514289,0.756410256410256,0.917647058823529,0.0823529411764706,0.866935483870968
"22",155,19,15,59,0.50520933114594,0.756410256410256,0.911764705882353,0.0882352941176471,0.862903225806452
"307",155,18,15,60,0.49623399932427,0.769230769230769,0.911764705882353,0.0882352941176471,0.866935483870968
"30",154,18,16,60,0.484859159825577,0.769230769230769,0.905882352941176,0.0941176470588235,0.862903225806452
"248",154,17,16,61,0.48128251805335,0.782051282051282,0.905882352941176,0.0941176470588235,0.866935483870968
"303",154,16,16,62,0.477431256447005,0.794871794871795,0.905882352941176,0.0941176470588235,0.870967741935484
"37",153,16,17,62,0.460722132655598,0.794871794871795,0.9,0.1,0.866935483870968
"55",152,16,18,62,0.457214814675948,0.794871794871795,0.894117647058824,0.105882352941176,0.862903225806452
"300",152,15,18,63,0.457084354628921,0.807692307692308,0.894117647058824,0.105882352941176,0.866935483870968
"7",151,15,19,63,0.446155717297325,0.807692307692308,0.888235294117647,0.111764705882353,0.862903225806452
"59",150,15,20,63,0.442195625671079,0.807692307692308,0.882352941176471,0.117647058823529,0.858870967741935
"283",150,14,20,64,0.433376331661394,0.82051282051282,0.882352941176471,0.117647058823529,0.862903225806452
"269",150,13,20,65,0.427714020174043,0.833333333333333,0.882352941176471,0.117647058823529,0.866935483870968
"288",150,12,20,66,0.425460599510287,0.846153846153846,0.882352941176471,0.117647058823529,0.870967741935484
"291",150,11,20,67,0.392121371228578,0.858974358974359,0.882352941176471,0.117647058823529,0.875
"6",149,11,21,67,0.379345526067064,0.858974358974359,0.876470588235294,0.123529411764706,0.870967741935484
"19",148,11,22,67,0.376864302414504,0.858974358974359,0.870588235294118,0.129411764705882,0.866935483870968
"58",147,11,23,67,0.374423876537644,0.858974358974359,0.864705882352941,0.135294117647059,0.862903225806452
"254",147,10,23,68,0.370495701613147,0.871794871794872,0.864705882352941,0.135294117647059,0.866935483870968
"40",146,10,24,68,0.368229294468483,0.871794871794872,0.858823529411765,0.141176470588235,0.862903225806452
"250",146,9,24,69,0.364473491037085,0.884615384615385,0.858823529411765,0.141176470588235,0.866935483870968
"43",145,9,25,69,0.352581360464511,0.884615384615385,0.852941176470588,0.147058823529412,0.862903225806452
"60",144,9,26,69,0.332273836703484,0.884615384615385,0.847058823529412,0.152941176470588,0.858870967741935
"57",143,9,27,69,0.328954550845559,0.884615384615385,0.841176470588235,0.158823529411765,0.854838709677419
"292",143,8,27,70,0.32017619874923,0.897435897435897,0.841176470588235,0.158823529411765,0.858870967741935
"49",142,8,28,70,0.311762673030741,0.897435897435897,0.835294117647059,0.164705882352941,0.854838709677419
"51",141,8,29,70,0.297604327390074,0.897435897435897,0.829411764705882,0.170588235294118,0.850806451612903
"5",140,8,30,70,0.292941303347554,0.897435897435897,0.823529411764706,0.176470588235294,0.846774193548387
"106",139,8,31,70,0.274316533262099,0.897435897435897,0.817647058823529,0.182352941176471,0.842741935483871
"298",139,7,31,71,0.271645061212035,0.91025641025641,0.817647058823529,0.182352941176471,0.846774193548387
"38",138,7,32,71,0.265109209830244,0.91025641025641,0.811764705882353,0.188235294117647,0.842741935483871
"48",137,7,33,71,0.239457971930649,0.91025641025641,0.805882352941176,0.194117647058824,0.838709677419355
"1",136,7,34,71,0.238277758584238,0.91025641025641,0.8,0.2,0.834677419354839
"119",135,7,35,71,0.224310832870331,0.91025641025641,0.794117647058823,0.205882352941177,0.830645161290323
"113",134,7,36,71,0.224090905545228,0.91025641025641,0.788235294117647,0.211764705882353,0.826612903225806
"26",133,7,37,71,0.210689680050563,0.91025641025641,0.782352941176471,0.217647058823529,0.82258064516129
"221",133,6,37,72,0.203418742231561,0.923076923076923,0.782352941176471,0.217647058823529,0.826612903225806
"256",133,5,37,73,0.200356221748562,0.935897435897436,0.782352941176471,0.217647058823529,0.830645161290323
"181",132,5,38,73,0.191683079798212,0.935897435897436,0.776470588235294,0.223529411764706,0.826612903225806
"39",131,5,39,73,0.180028001229523,0.935897435897436,0.770588235294118,0.229411764705882,0.82258064516129
"15",130,5,40,73,0.175205993791958,0.935897435897436,0.764705882352941,0.235294117647059,0.818548387096774
"70",129,5,41,73,0.171113759940607,0.935897435897436,0.758823529411765,0.241176470588235,0.814516129032258
"220",129,4,41,74,0.170532546304451,0.948717948717949,0.758823529411765,0.241176470588235,0.818548387096774
"36",128,4,42,74,0.163265888872881,0.948717948717949,0.752941176470588,0.247058823529412,0.814516129032258
"33",127,4,43,74,0.155795599063537,0.948717948717949,0.747058823529412,0.252941176470588,0.810483870967742
"165",126,4,44,74,0.15245639087192,0.948717948717949,0.741176470588235,0.258823529411765,0.806451612903226
"35",125,4,45,74,0.143197507119405,0.948717948717949,0.735294117647059,0.264705882352941,0.80241935483871
"199",124,4,46,74,0.142599013475599,0.948717948717949,0.729411764705882,0.270588235294118,0.798387096774194
"272",124,3,46,75,0.131052787317408,0.961538461538462,0.729411764705882,0.270588235294118,0.80241935483871
"13",123,3,47,75,0.126131573827148,0.961538461538462,0.723529411764706,0.276470588235294,0.798387096774194
"89",122,3,48,75,0.124684167429033,0.961538461538462,0.717647058823529,0.282352941176471,0.794354838709677
"196",121,3,49,75,0.124370159148392,0.961538461538462,0.711764705882353,0.288235294117647,0.790322580645161
"31",120,3,50,75,0.124121078052398,0.961538461538462,0.705882352941177,0.294117647058823,0.786290322580645
"195",119,3,51,75,0.118097582107409,0.961538461538462,0.7,0.3,0.782258064516129
"171",118,3,52,75,0.114507425824373,0.961538461538462,0.694117647058824,0.305882352941176,0.778225806451613
"14",117,3,53,75,0.111101638787455,0.961538461538462,0.688235294117647,0.311764705882353,0.774193548387097
"32",116,3,54,75,0.10798684030316,0.961538461538462,0.682352941176471,0.317647058823529,0.770161290322581
"270",116,2,54,76,0.106214532580101,0.974358974358974,0.682352941176471,0.317647058823529,0.774193548387097
"200",115,2,55,76,0.099236461508048,0.974358974358974,0.676470588235294,0.323529411764706,0.770161290322581
"12",114,2,56,76,0.0873707444997708,0.974358974358974,0.670588235294118,0.329411764705882,0.766129032258065
"47",113,2,57,76,0.0872363764953904,0.974358974358974,0.664705882352941,0.335294117647059,0.762096774193548
"64",112,2,58,76,0.0871791298352848,0.974358974358974,0.658823529411765,0.341176470588235,0.758064516129032
"56",111,2,59,76,0.0850765303984716,0.974358974358974,0.652941176470588,0.347058823529412,0.754032258064516
"10",110,2,60,76,0.084062052266049,0.974358974358974,0.647058823529412,0.352941176470588,0.75
"204",109,2,61,76,0.0813456685412947,0.974358974358974,0.641176470588235,0.358823529411765,0.745967741935484
"245",109,1,61,77,0.0786268762509143,0.987179487179487,0.641176470588235,0.358823529411765,0.75
"53",108,1,62,77,0.0784465324781089,0.987179487179487,0.635294117647059,0.364705882352941,0.745967741935484
"188",107,1,63,77,0.0726206676543101,0.987179487179487,0.629411764705882,0.370588235294118,0.741935483870968
"103",106,1,64,77,0.0705850962465876,0.987179487179487,0.623529411764706,0.376470588235294,0.737903225806452
"87",105,1,65,77,0.069843258379172,0.987179487179487,0.617647058823529,0.382352941176471,0.733870967741935
"152",104,1,66,77,0.0650707600650481,0.987179487179487,0.611764705882353,0.388235294117647,0.729838709677419
"29",103,1,67,77,0.0646890100337181,0.987179487179487,0.605882352941176,0.394117647058824,0.725806451612903
"185",102,1,68,77,0.0625500106012407,0.987179487179487,0.6,0.4,0.721774193548387
"67",101,1,69,77,0.0620615382153479,0.987179487179487,0.594117647058824,0.405882352941176,0.717741935483871
"71",100,1,70,77,0.0592003885936569,0.987179487179487,0.588235294117647,0.411764705882353,0.713709677419355
"63",99,1,71,77,0.0552112003391408,0.987179487179487,0.582352941176471,0.417647058823529,0.709677419354839
"28",98,1,72,77,0.0519339033280535,0.987179487179487,0.576470588235294,0.423529411764706,0.705645161290323
"104",97,1,73,77,0.0505895590795125,0.987179487179487,0.570588235294118,0.429411764705882,0.701612903225806
"102",96,1,74,77,0.0450726899102864,0.987179487179487,0.564705882352941,0.435294117647059,0.69758064516129
"80",95,1,75,77,0.0435239037152701,0.987179487179487,0.558823529411765,0.441176470588235,0.693548387096774
"90",94,1,76,77,0.0356352039344961,0.987179487179487,0.552941176470588,0.447058823529412,0.689516129032258
"91",93,1,77,77,0.0327070373582488,0.987179487179487,0.547058823529412,0.452941176470588,0.685483870967742
"168",92,1,78,77,0.0323256739493106,0.987179487179487,0.541176470588235,0.458823529411765,0.681451612903226
"154",91,1,79,77,0.0312908233046388,0.987179487179487,0.535294117647059,0.464705882352941,0.67741935483871
"23",90,1,80,77,0.0298341985539904,0.987179487179487,0.529411764705882,0.470588235294118,0.673387096774194
"101",89,1,81,77,0.0295561280049154,0.987179487179487,0.523529411764706,0.476470588235294,0.669354838709677
"52",88,1,82,77,0.0286044742144302,0.987179487179487,0.517647058823529,0.482352941176471,0.665322580645161
"201",87,1,83,77,0.0262383028688451,0.987179487179487,0.511764705882353,0.488235294117647,0.661290322580645
"92",86,1,84,77,0.0232080842172777,0.987179487179487,0.505882352941176,0.494117647058824,0.657258064516129
"95",85,1,85,77,0.0223516383526552,0.987179487179487,0.5,0.5,0.653225806451613
"54",84,1,86,77,0.0219745163729155,0.987179487179487,0.494117647058824,0.505882352941176,0.649193548387097
"98",83,1,87,77,0.0208811015446974,0.987179487179487,0.488235294117647,0.511764705882353,0.645161290322581
"223",83,0,87,78,0.0195883612063011,1,0.488235294117647,0.511764705882353,0.649193548387097
"125",82,0,88,78,0.0195156147396477,1,0.482352941176471,0.517647058823529,0.645161290322581
"141",81,0,89,78,0.0185893135450752,1,0.476470588235294,0.523529411764706,0.641129032258065
"130",80,0,90,78,0.0154745225254019,1,0.470588235294118,0.529411764705882,0.637096774193548
"79",79,0,91,78,0.0147533340745448,1,0.464705882352941,0.535294117647059,0.633064516129032
"140",78,0,92,78,0.0146867454695492,1,0.458823529411765,0.541176470588235,0.629032258064516
"173",77,0,93,78,0.014165263712003,1,0.452941176470588,0.547058823529412,0.625
"120",76,0,94,78,0.0130015197199605,1,0.447058823529412,0.552941176470588,0.620967741935484
"127",75,0,95,78,0.0119957672968242,1,0.441176470588235,0.558823529411765,0.616935483870968
"155",74,0,96,78,0.0119476393517918,1,0.435294117647059,0.564705882352941,0.612903225806452
"109",73,0,97,78,0.0112857592011646,1,0.429411764705882,0.570588235294118,0.608870967741935
"177",72,0,98,78,0.0112025353667028,1,0.423529411764706,0.576470588235294,0.604838709677419
